genre_title,title,author,rating,views,status,categories,published_date_in_days,updated_time_in_days,latest_chapter_number
Tiên Hiệp,Xuyên Qua Tn70 Quân Hôn Hai Vợ Chồng Đều Hơi Điên,Tài Thần Thiên Kim,7.8,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác",0.25,0.25,8
Tiên Hiệp,Tưởng Đi Xem Mắt Qua Loa Ai Ngờ Cưới Phải Ông Trùm Hào Môn,Đào Đào Bảo Bảo,7.1,1000,Đang ra,"Truyện Nữ Cường, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng",1,1,6
Tiên Hiệp,Thập Niên 70 Trọng Sinh Tái Giá,Tinh Nguyệt Tương Tuỳ,7.9,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Trọng Sinh, Ngôn Tình",1,1,10
Tiên Hiệp,Xuyên Qua Thập Niên 60 Tùy Quân Hải Đảo Quan Quân Chiều Vợ,Tùng Huyên,7.6,1000,Đang ra,"Điền Văn, Ngôn Tình, Truyện Khác",1,1,5
Tiên Hiệp,Thê Tử Của Ta Được Phúc Tinh Cao Chiếu Dịch,Hôi Lam,7.4,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Điền Văn, Ngôn Tình, Quan Trường, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",1,1,5
Tiên Hiệp,Trường Đình,Quái Hiệp Nhất Chi Mai,7.0,1000,Đang ra,"Truyện Nữ Cường, Truyện Ngược, Cổ Đại, Ngôn Tình, Quan Trường, Truyện Khác, Kiếm Hiệp",1,1,25
Tiên Hiệp,Tôi Bí Mật Kết Hôn Với Tổng Tài,Khinh Vũ,7.3,1000,Đang ra,"Đô Thị, Truyện Teen, Ngôn Tình, Truyện Khác, Truyện Sủng",1,1,25
Tiên Hiệp,Xuyên Qua Thập Niên 70 Tiểu Quân Tẩu Mang Theo Siêu Thị Kiếm Tiền,Minh Như Nguyệt,7.9,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Ngôn Tình, Truyện Khác",1,1,6
Tiên Hiệp,Trên Đường Chạy Nạn Nhặt Được Sói Lang Quân Làm Ruộng Dưỡng Nhãi Co,Mặc Nhiễm Thanh Thương Lệ,7.2,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương",1,1,5
Tiên Hiệp,Thập Niên 70 Gia Đình Và Sự Nghiệp Đều Viên Mãn,Sóng Nước 1984,7.8,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Trọng Sinh, Ngôn Tình, Xuyên Không",1,1,50
Tiên Hiệp,Ta Đánh Bắt Hải Sản Ở Trên Đảo Hoang,Ngọc Sơn Li,7.7,1000,Đang ra,"Hài Hước, Đô Thị, Đam Mỹ, Xuyên Không, Thám Hiểm, Huyền huyễn",1,1,14
Tiên Hiệp,Thập Niên 80 Nông Gia Nữ Truyền Kỳ,Phong Trung Tiểu Hoa,7.9,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Ngôn Tình",1,1,26
Tiên Hiệp,Tổng Tài Chiều Vợ Có Chút Ngọt Ngào,Điềm Điềm Tây Mễ Lộ,7.8,1000,Đang ra,"Truyện Ngược, Đô Thị, Ngôn Tình, Truyện Khác, Truyện Sủng",1,1,50
Tiên Hiệp,Thiên Kim Thật Bị Ôm Nhầm Của Hào Môn,Tả Tâm Nguyệt,7.8,1000,Đang ra,"Đô Thị, Ngôn Tình, Truyện Khác",1,1,11
Tiên Hiệp,Đại Nghiệp Nữ Đế,Thiên Hoa Tẫn Lạc,7.2,1000,Đang ra,"Lịch Sử, Truyện Nữ Cường, Cổ Đại, Trọng Sinh, Ngôn Tình, Quan Trường, Truyện Cung Đấu, Truyện Gia Đấu",1,1,53
Tiên Hiệp,Hoàng Thượng Biến Thành Cún Cưng Rồi!,Cá mập không thích đi làm,7.0,1000,Đang ra,"Cổ Đại, Ngôn Tình, Truyện Sủng, Truyện Cung Đấu",0.5416666666666666,0.5416666666666666,22
Tiên Hiệp,Cuộc Đời Ăn Bám Của Gấu Trúc FULL,Mặc Diệp Chi Lam,7.1,1000,Full,"Cổ Đại, Hài Hước, Đoản Văn, Huyền huyễn",0.5416666666666666,0.5416666666666666,10
Tiên Hiệp,Giám Đốc Giang Muốn “ăn Lại” Tình Cũ FULL,Cấm Đình Xuân Trú,7.0,1000,Full,Đam Mỹ,0.5416666666666666,0.5416666666666666,44
Tiên Hiệp,Cẩm Tú Lan San FULL,Trì Tảo Tảo,7.8,1000,Full,"Truyện Nữ Cường, Cổ Đại, Trọng Sinh, Ngôn Tình, Xuyên Không",0.5416666666666666,0.5416666666666666,16
Quân Sự,Dành Cả Một Đời Để Yêu Anh FULL,Dạ Lưu Ly,7.4,14600,Full,"Đô Thị, Trọng Sinh, Ngôn Tình, Quân Sự, Truyện Khác, Truyện Sủng",365,365,10
Tiên Hiệp,Thời Gian Có Quay Lại,Td034,7.6,1000,Đang ra,Ngôn Tình,0.5416666666666666,0.5416666666666666,22
Tiên Hiệp,Xuyên Nhanh Ta Phải Ngừa Phản Diện Hắc Hóa!,DT Gia Hân,7.6,1000,Đang ra,"Hài Hước, Đam Mỹ, Truyện Khác, Huyền huyễn",0.5416666666666666,0.5416666666666666,20
Tiên Hiệp,Sau Khi Xuyên Thành Đá Lót Đường Tôi Chỉ Muốn Gây Dựng Sự Nghiệp,Hủ Mộc Điêu Dã,7.7,1000,Đang ra,"Đam Mỹ, Truyện Khác",0.5416666666666666,0.5416666666666666,69
Tiên Hiệp,Tn70 Mỹ Nhân Hoán Thân Mang Thai Quân Nhân Sủng Thê Thành Nghiện,Vượng Vượng Tuyết Bính Siêu Hảo Cật,7.5,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",1,1,4
Quân Sự,Ahri X Ezreal Kiss Me Now Fox! FULL,Edit Chạng Vạng,7.6,1907,Full,"Đô Thị, Ngôn Tình, Quân Sự, Dị Giới, Truyện Khác, Huyền huyễn",365,365,5
Quân Sự,Đế Quốc Thái Việt,Thaituongquan,7.8,1970,Đang ra,"Quân Sự, Tiên Hiệp, Huyền huyễn",365,365,6
Quân Sự,Dưới Quân Phục Lại Muốn Làm Thê Nô,Tieuanh451,7.0,5939,Đang ra,"Truyện Nữ Cường, Đô Thị, Trọng Sinh, Ngôn Tình, Quân Sự, Truyện Khác, Truyện Sủng",1095,365,14
Quân Sự,Cá Nằm Trên Thớt FULL,Môn Đồ Đồng Học,7.6,13982,Full,"Đô Thị, Quân Sự, Đam Mỹ",365,365,133
Quân Sự,The Truth,Thanh Hằng / Ran,7.6,2514,Đang ra,"Dị Năng, Trinh Thám, Đô Thị, Linh Dị, Truyện Teen, Ngôn Tình, Quân Sự, Việt Nam, Truyện Khác, Khoa Huyễn",365,365,8
Quân Sự,Từ Hôm Nay Làm Thành Chủ Goblin,Nasanzaa,7.7,2428,Đang ra,"Trọng Sinh, Quân Sự, Việt Nam, Truyện Khác, Phương Tây, Huyền huyễn",365,365,9
Quân Sự,Ta Có Phòng Ở Thời Minh Mạt,Trình Chí,7.8,2250,Đang ra,"Lịch Sử, Cổ Đại, Hài Hước, Quân Sự, Truyện Khác, Xuyên Không, Mạt Thế",365,365,8
Quân Sự,Nhất Đại Quân Sư,Tùy Ba Trục Lưu,7.2,5662,Đang ra,"Lịch Sử, Cổ Đại, Hài Hước, Quân Sự, Quan Trường, Truyện Khác",365,365,24
Tiên Hiệp,Chị Dâu Nhà Giàu Không Làm Đối Chiếu,Lục Phiến Diệp Tử,7.4,1000,Đang ra,"Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Sủng",0.25,0.25,50
Tiên Hiệp,Người Bảo Vệ Bình Minh Abo,Thủy Hậu Giang Dương,7.3,1000,Đang ra,"Truyện Ngược, Cổ Đại, Đam Mỹ, Truyện Khác, Truyện Sủng, Phương Tây",0.25,0.25,5
Tiên Hiệp,Đoàn Sủng Tiểu Thanh Niên Trí Thức Dựa Không Gian Nằm Thắng,Mạc Mặc,7.0,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Đông Phương",0.25,0.25,7
Tiên Hiệp,Thập Niên 60 Mang Vật Tư Không Gian Gả Cho Sĩ Quan Quân Đội,Ngọc Cá,7.1,1000,Đang ra,"Truyện Nữ Cường, Trọng Sinh, Ngôn Tình",0.25,0.25,10
Tiên Hiệp,Xuyên Sách Trước Khi Chết Ta Đã Viết Thư Tình Cho Đối Thủ Một Mất Một Còn Của Mình,Tinh Cức,7.3,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Trọng Sinh, Ngôn Tình, Dị Giới, Đam Mỹ, Nữ Phụ, Truyện Khác, Tiên Hiệp, Xuyên Không, Truyện Sủng, Huyền huyễn",0.25,0.25,50
Tiên Hiệp,Trọng Sinh 70 Kiều Kiều Mỹ Nhân Là Đoàn Sủng,Hỗn Cật Hỗn Hát Đích Tiểu Hỗn Tử,7.9,1000,Đang ra,"Hài Hước, Đô Thị, Trọng Sinh, Truyện Sủng",0.25,0.25,5
Tiên Hiệp,Lão Bà Nhặt Trong Game Đúng Là Nữ Ma Đầu,Mãi Nhục Uy Đản Hoàng,7.2,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Ngôn Tình, Dị Giới, Truyện Khác, Tiên Hiệp, Võng Du, Huyền huyễn",0.25,0.25,50
Tiên Hiệp,Khương Nguyệt Sở Vân,Dịch giả: Tiêu Bối Bối,7.4,1000,Đang ra,"Cổ Đại, Điền Văn, Ngôn Tình, Dị Giới, Truyện Khác, Tiên Hiệp, Kiếm Hiệp, Huyền huyễn",0.25,0.25,49
Tiên Hiệp,Trọng Sinh Cùng Ông Xã Học Bá,Bubble 1,7.2,1000,Đang ra,"Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Truyện Sủng",0.25,0.25,10
Tiên Hiệp,Niên Đại Không Gian Được Người Chồng Thô Bạo Cưng Chiều Lên Tận Trời Xanh,Ngã Tần Lực Liễu,7.0,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Ngôn Tình, Truyện Khác",0.25,0.25,50
Quân Sự,Ai Tông Mạt Kiếm,Đăng Nhân,7.5,2127,Đang ra,"Lịch Sử, Cổ Đại, Quân Sự, Truyện Khác, Kiếm Hiệp, Mạt Thế",365,365,5
Tiên Hiệp,Quái Vật Xúc Tu Chỉ Muốn Sống Sót,Tinh Kỳ,7.7,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Đô Thị, Ngôn Tình, Xuyên Không, Huyền huyễn",0.25,0.25,10
Quân Sự,Không Hiểu Sao Tất Cả Nam Chính Bị Tôi Công Lược Đều Hắc Hóa,Anh A Mộc,7.4,5400,Đang ra,"Dị Năng, Cổ Đại, Hài Hước, Đô Thị, Trọng Sinh, Quân Sự, Dị Giới, Đam Mỹ, Truyện Khác, Tiên Hiệp, Xuyên Không, Mạt Thế, Võng Du, Huyền huyễn",365,365,28
Quân Sự,Siêu Cấp Thần Cơ Nhân Dịch,Thập Nhị Dực Hắc Ám Sí Thiên Sứ,7.4,46359,Đang ra,"Dị Năng, Đô Thị, Trọng Sinh, Quân Sự, Dị Giới, Truyện Khác, Xuyên Không, Mạt Thế, Thám Hiểm, Huyền huyễn",1095,365,102
Quân Sự,Thần Cấp Cuồng Tế,Tâm Khiêu Sướng Tưởng,7.6,10306,Đang ra,"Dị Năng, Đô Thị, Quân Sự, Quan Trường, Truyện Khác, Truyện Sủng",365,365,50
Quân Sự,Trở Về Thập Niên 60 Cuộc Sống Phấn Đấu Của Kiều Thê,Ninh Tiểu Bạch,7.2,70601,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Huyền huyễn",365,300,50
Quân Sự,Thần Long Điện,Bạo Khoản Lão Bạch,7.9,16730,Đang ra,"Đô Thị, Truyện Teen, Ngôn Tình, Quân Sự, Tiên Hiệp, Truyện Sủng",365,300,71
Quân Sự,Bất Phụ Vinh Quang Bất Phụ Em FULL,Thanh Phong Mạc Vãn,7.4,33379,Full,"Truyện Ngược, Đô Thị, Trọng Sinh, Quân Sự, Truyện Sủng",365,365,50
Quân Sự,Hệ Thống Dục Vọng,Báo thủ,7.0,2696,Đang ra,"Dị Năng, Đô Thị, Quân Sự, Truyện Khác, Huyền huyễn",365,365,6
Quân Sự,Thả Nữ Phù Thủy Kia Ra Bản Dịch FULL,Nhị Mục,7.4,19808,Full,"Quân Sự, Khoa Huyễn, Xuyên Không, Huyền huyễn",365,365,50
Quân Sự,Thập Niên 80 Tiểu Kiều Thê,Mộ Kiến Xuân Thâm,7.0,20402,Đang ra,"Điền Văn, Ngôn Tình, Quân Sự, Nữ Phụ, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",365,365,226
Quân Sự,Nông Nữ Làm Giàu Vang Danh Thiên Hạ,Tiệm Tiến Đạm Xuất,7.6,66350,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Linh Dị, Trọng Sinh, Ngôn Tình, Quân Sự, Dị Giới, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu",365,365,50
Quân Sự,Thập Niên 70 Được Đoàn Sủng Bé Con Dùng Khoa Học Hưng Quốc,Viên Tiểu Viên Nha,7.7,1402,Đang ra,"Lịch Sử, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Huyền huyễn",365,365,7
Quân Sự,Thập Niên 70 Cuộc Sống Náo Nhiệt Của Thôn Nữ,Haa,7.0,1425,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Quân Sự, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Đông Phương, Huyền huyễn",365,365,6
Quân Sự,Thập Niên 60 Xuyên Thành Mợ Của Nhân Vật Nam Chính,Vãng Lai Hi Hi,7.2,3467,Đang ra,"Cổ Đại, Điền Văn, Đô Thị, Ngôn Tình, Quân Sự, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",365,365,16
Quân Sự,Ai Tông Mạt Quốc,Đăng Nhân,7.5,12714,Đang ra,"Lịch Sử, Cổ Đại, Quân Sự, Quan Trường, Truyện Khác, Kiếm Hiệp, Mạt Thế",365,365,62
Quân Sự,Đệ Nhất Nằm Vùng Ở Nam Tống,Long Uyên,7.9,3383,Đang ra,"Lịch Sử, Trinh Thám, Quân Sự",365,365,27
Quân Sự,Cả Triều Là Gian Thần Nhưng Ta Là Thiên Cổ Đệ Nhất Đế,Cật Cá Bồ Đào A,7.2,1601,Đang ra,"Cổ Đại, Quân Sự, Dị Giới, Xuyên Không, Huyền huyễn",365,365,5
Quân Sự,Ánh Sáng Của Sao Bắc Đẩu,Tiểu Ngư,7.7,1855,Đang ra,"Đô Thị, Truyện Teen, Quân Sự, Đam Mỹ",365,365,14
Quân Sự,Lang Long Hổ Nhân Ký,JusTey Nguyễn Hưng,7.0,2949,Đang ra,"Lịch Sử, Quân Sự, Việt Nam, Truyện Khác, Kiếm Hiệp, Thám Hiểm",365,365,16
Quân Sự,Xuyên Sách Gả Cho Trạng Nguyên Lang Chán Đời,Thất Nguyệt Lệ,7.7,1776,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Quân Sự, Dị Giới, Quan Trường, Nữ Phụ, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Huyền huyễn",365,365,5
Quân Sự,Nông Trại Ngày Tận Thế,Thần Hạo,7.6,1968,Đang ra,"Dị Năng, Điền Văn, Đô Thị, Ngôn Tình, Quân Sự, Dị Giới, Truyện Khác, Khoa Huyễn, Mạt Thế, Thám Hiểm, Võng Du, Huyền huyễn",365,365,10
Quân Sự,The Mech Touch - Sắc Nét Chiến Cơ,Exlor Duong,7.5,2309,Đang ra,"Dị Năng, Đô Thị, Quân Sự, Truyện Khác, Thám Hiểm, Huyền huyễn",365,365,13
Quân Sự,Đội Trưởng! Xin Dừng Tay! FULL,Tiểu Ngô Bạch,7.3,20656,Full,"Truyện Teen, Ngôn Tình, Quân Sự",365,365,99
Quân Sự,Thanh Niên Nhàn Rỗi Ở Đường Triều,Nam Hi Bắc Khánh,7.6,203689,Đang ra,"Lịch Sử, Cổ Đại, Quân Sự, Xuyên Không",1460,365,417
Quân Sự,Trọng Sinh Nữ Phẫn Nam Trang Đại Náo Quân Doanh,Mễ Thố,7.6,5113,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Trọng Sinh, Ngôn Tình, Quân Sự, Xuyên Không, Truyện Sủng",365,365,49
Quân Sự,Thư Viện Khoa Học Kỹ Thuật,Cô Đảm Mã Nghĩ,7.5,2572,Đang ra,"Đô Thị, Quân Sự, Truyện Khác, Khoa Huyễn, Thám Hiểm",365,365,50
Quân Sự,Thập Niên 70 Xuyên Thành Chị Dâu Của Nam Chính,Đào Hoa Lộ,7.6,5647,Đang ra,"Truyện Nữ Cường, Cổ Đại, Trinh Thám, Truyện Teen, Ngôn Tình, Quân Sự, Dị Giới, Truyện Khác, Khoa Huyễn, Xuyên Không, Huyền huyễn",365,365,25
Quân Sự,Toàn Quân Liệt Trận,Trí Bạch,7.5,1658,Đang ra,Quân Sự,365,365,10
Quân Sự,Nhân Sinh Chi Khởi Độc Sủng Chỉ Mình Em,Tiểu quỷ vô ưu,7.1,14658,Đang ra,"Trọng Sinh, Ngôn Tình, Quân Sự",365,365,19
Quân Sự,Thiếu Tướng Nhẹ Một Chút,Diện Phấn Tại Trảo Thuỷ,7.9,161304,Đang ra,"Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác, Truyện Sủng",365,365,33
Quân Sự,Triệu Hoán Thiên Cổ Quần Hùng Tại Dị Giới Dịch Full FULL,Đông Thiên Bất Lãnh,7.7,44271,Full,"Dị Năng, Trọng Sinh, Quân Sự, Dị Giới, Truyện Khác, Tiên Hiệp, Kiếm Hiệp, Huyền huyễn",365,365,299
Quân Sự,Ta Trở Thành Tiểu Phản Phái Trong Chính Bộ Truyện Viết Dở Của Mình,Chúa Ảo Tưởng,7.0,5973,Đang ra,"Quân Sự, Truyện Khác, Huyền huyễn",365,365,102
Quân Sự,Chiến Quốc Tung Hoành - Thế Cục Quỷ Cốc Tử,Hàn Xuyên Tử,7.6,5787,Đang ra,"Lịch Sử, Quân Sự, Quan Trường, Truyện Khác",365,365,50
Quân Sự,Nhân Sinh Chi Khởi FULL,Tiểu quỷ vô ưu,7.2,2997,Full,"Trọng Sinh, Ngôn Tình, Quân Sự, Truyện Sủng",365,365,5
Quân Sự,Cả Nhà Lưu Đày Ta Dựa Vào Không Gian Để Mua Nửa Giang Sơn,Phi Trửu Thiếu Nữ,7.7,4650,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Quân Sự, Dị Giới, Quan Trường, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Thám Hiểm, Huyền huyễn",240,240,50
Quân Sự,Hán Hương,Kiết Dữ 2,7.1,1536,Đang ra,"Quân Sự, Quan Trường, Xuyên Không",300,300,105
Quân Sự,Hoang Đường Ngôn 3p,Ngải Mã,7.2,1380,Đang ra,"Lịch Sử, Truyện Ngược, Hài Hước, Ngôn Tình, Quân Sự, Truyện Khác, Truyện Sủng",300,300,3
Quân Sự,Thần Kiếm Phục Quốc,Đăng Nhân,7.4,4506,Đang ra,"Lịch Sử, Quân Sự, Kiếm Hiệp",365,365,61
Quân Sự,Quốc Vương,Tân Hải Nguyệt 1,7.9,2217,Đang ra,"Quân Sự, Dị Giới, Quan Trường, Xuyên Không",240,240,50
Quân Sự,Người Phụ Nữ Cuối Cùng Trên Trái Đất,Đăng Nhân,7.4,4077,Đang ra,"Lịch Sử, Quân Sự, Truyện Khác, Phương Tây, Đông Phương",365,300,23
Quân Sự,Thập Niên 80 Kiều Thê Xinh Đẹp Ông Xã Quân Nhân Không Nhịn Nổi,Sương Sơ,7.3,1754,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Ngôn Tình, Quân Sự, Đam Mỹ, Xuyên Không",300,300,5
Quân Sự,Xuyên Nhanh Manga Anime Luân Hồi Địa Đàng,Na Nhất Chỉ Văn Tử,7.5,1758,Đang ra,"Dị Năng, Trinh Thám, Đô Thị, Linh Dị, Quân Sự, Dị Giới, Truyện Khác, Khoa Huyễn, Xuyên Không, Kiếm Hiệp, Mạt Thế, Phương Tây, Thám Hiểm, Võng Du, Đông Phương, Huyền huyễn",300,300,20
Quân Sự,Xuyên Nhanh Công Lược: Định Chế Boss Vai Ác Có Một Không Hai, Lâm Mộc Thập Nhất,8.8,81397,Full,"Truyện Nữ Cường, Cổ Đại, Ngôn Tình, Quân Sự, Nữ Phụ, Khoa Huyễn, Xuyên Không, Truyện Sủng, Mạt Thế, Phương Tây, Võng Du, Huyền huyễn",1095,300,456
Quân Sự,Hồng Bàng Lập Quốc Ký Rewrite, PTQDung,7.1,70996,Đang ra,"Quân Sự, Dị Giới, Xuyên Không",1460,300,436
Quân Sự,Đêm Trung Thu,Nhã Nhã,7.9,1226,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Quân Sự",270,270,3
Quân Sự,Quý Khanh,Cửu Linh,7.0,2110,Đang ra,"Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác, Truyện Sủng",270,270,30
Quân Sự,Căn Cứ Số 7 Bản Dịch,Tịnh Vô Ngân,7.8,27145,Đang ra,"Dị Năng, Đô Thị, Trọng Sinh, Quân Sự, Dị Giới, Truyện Khác, Khoa Huyễn, Huyền huyễn",365,300,50
Quân Sự,Thập Niên 90 Xuyên Thành Mèo Tôi Muốn Làm Công Cho Tổ Quốc,Tam Tam Cửu Cửu,7.4,4961,Đang ra,"Linh Dị, Ngôn Tình, Quân Sự, Quan Trường, Xuyên Không, Truyện Sủng, Huyền huyễn",365,300,50
Quân Sự,Thiên Kim Hào Môn Ở Thập Niên 60,Hồ Đồ,7.0,10307,Đang ra,"Điền Văn, Ngôn Tình, Quân Sự, Quan Trường, Xuyên Không, Truyện Sủng, Huyền huyễn",730,300,49
Quân Sự,Mạt Thế Trọng Sinh Đại Lão Bắt Đầu Tích Trữ Trăm Vạn Vật Tư,Chu Đại Bạch,7.1,1429,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Quân Sự, Truyện Khác, Khoa Huyễn, Truyện Sủng, Truyện Gia Đấu, Mạt Thế, Thám Hiểm, Huyền huyễn",270,270,5
Quân Sự,Xuyên Tới Nhà Nông Làm Ruộng Làm Giàu Nuôi Con,Không Trúc Sanh Sanh,7.6,7132,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Điền Văn, Linh Dị, Trọng Sinh, Ngôn Tình, Quân Sự, Dị Giới, Quan Trường, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",300,300,888
Quân Sự,Yêu Hậu Mị Quốc,Quyết Tuyệt,7.9,4139,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Quân Sự, Quan Trường, Truyện Khác, Xuyên Không, Kiếm Hiệp, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Huyền huyễn",330,300,50
Quân Sự,Nương Tử Chỉ Thích Làm Ruộng,Úc Vũ Trúc,7.0,42698,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Truyện Teen, Ngôn Tình, Quân Sự, Quan Trường, Truyện Khác, Xuyên Không, Kiếm Hiệp, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Thám Hiểm",365,300,100
Quân Sự,Anh Là Thần Linh Của Em,Đông Ca,7.4,4754,Đang ra,"Hài Hước, Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác, Truyện Sủng",270,270,49
Quân Sự,Xuyên Thành Người Phàm Tục Bần Hàn,Họa Bút Xao Xao,7.3,10986,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Quân Sự, Quan Trường, Truyện Khác, Xuyên Không, Kiếm Hiệp, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu, Mạt Thế, Huyền huyễn",365,300,1450
Quân Sự,Xuyên Thành Vợ Trước Ác Độc Của Quyền Thần Làm Giàu Dạy Con,Hồng Cẩm Ngư,7.0,16526,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Quân Sự, Dị Giới, Truyện Khác, Xuyên Không, Truyện Sủng, Huyền huyễn",270,270,1309
Quân Sự,Bị Nhóm Lính Đánh Thuê Cưỡng Chế Yêu,Tòng Tiền Mạn,7.7,2025,Đang ra,"Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác",270,270,7
Quân Sự,Kiều Thê Có Không Gian Dạy Con Làm Giàu,Ngư Tiểu Đồng,7.1,15172,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Ngôn Tình, Quân Sự, Nữ Phụ, Xuyên Không, Truyện Gia Đấu",330,300,1188
Quân Sự,Thống Đốc Đại Nhân Mèo Nhà Anh Đâu,Dạ Tử Vũ,7.9,18941,Đang ra,"Đô Thị, Quân Sự, Truyện Khác, Xuyên Không, Truyện Sủng, Phương Tây",1095,365,68
Quân Sự,Tôi Còn Có Thể Sống Tinh Tế,Hữu Điểm Khốn,7.5,1246,Đang ra,"Trọng Sinh, Quân Sự, Đam Mỹ, Truyện Khác, Truyện Sủng",240,240,5
Quân Sự,Tôi Là Hiệu Trưởng Lấy Đạo Lý Phục Người,Nịnh Mông Cửu,7.3,2457,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Ngôn Tình, Quân Sự, Truyện Khác, Khoa Huyễn, Xuyên Không, Huyền huyễn",270,270,49
Quân Sự,Báo Cáo Thượng Tướng Tôi Muốn Đánh Dấu Ngài,Hiểu Ngư Càn,7.9,1396,Đang ra,"Đô Thị, Quân Sự, Đam Mỹ, Truyện Khác, Khoa Huyễn, Truyện Sủng",365,365,5
Quân Sự,Điệu Thấp Làm Hoàng Đế FULL,Tùy Ngộ Giả,7.0,25237,Full,"Lịch Sử, Hài Hước, Quân Sự, Tiên Hiệp, Kiếm Hiệp",365,365,99
Quân Sự,Thập Niên 60 Hai Vợ Chồng Đi Thêm Một Lần Đò,Ngày Rằm Tháng Riêng/Nguyên Nguyệt Nguyệt Bán,7.4,6645,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Ngôn Tình, Quân Sự, Truyện Sủng",730,365,50
Quân Sự,Xuyên Thành Nữ Hình Thám,Xuân Thúy,7.6,1935,Đang ra,"Truyện Nữ Cường, Cổ Đại, Trinh Thám, Ngôn Tình, Quân Sự, Quan Trường, Xuyên Không, Kiếm Hiệp, Truyện Sủng",270,270,20
